"","lat","lon"
"538",55.2500715,9.4997871
"539",55.7000057,9.5333238
"540",55.3997225,10.3852104
"541",55.4311211,10.4886409731
"542",55.3997225,10.3852104
"543",55.5169946709445,8.45872276096533
"544",55.3284036,8.7647838
"545",55.2351317,10.481895
"546",55.3997225,10.3852104
"547",55.845552,9.2401542
"548",55.7000057,9.5333238
"549",55.3811975115752,10.4014134296584
"550",55.4150405619567,10.3131560036006
"551",55.3460974528134,10.3902033707355
"552",55.4345186638384,10.3609925629117
"553",55.3997225,10.3852104
"554",55.3997225,10.3852104
"555",55.0632573,10.6068652
"556",55.2869915,9.0463292
"557",54.9395925,8.8603092215205
"558",55.845552,9.2401542
"559",55.3997225,10.3852104
"560",55.3997225,10.3852104
"561",55.3997225,10.3852104
"562",55.3997225,10.3852104
"563",55.4840594,10.2553321
"564",55.565268,9.7562169
"565",55.3997225,10.3852104
"566",55.565268,9.7562169
"567",55.3726936833887,10.4601593565073
"568",55.2500715,9.4997871
"569",55.7000057,9.5333238
"570",55.7000057,9.5333238
"571",55.7000057,9.5333238
"572",55.3098281,10.7976604
"573",55.845552,9.2401542
"574",55.4894999,9.47905
"575",55.0632573,10.6068652
"576",55.7529724,9.4210553
"577",54.9089186,9.7897999
"578",54.9089186,9.7897999
"579",55.3997225,10.3852104
"580",55.2500715,9.4997871
"581",55.2500715,9.4997871
"582",55.0446228,9.4209667
"583",54.8479278,9.4075596
"584",55.3811975115752,10.4014134296584
"585",55.7000057,9.5333238
"586",54.9089186,9.7897999
"587",55.3284036,8.7647838
"588",55.3974404,8.7410961
"589",55.097087,10.2428246
"590",55.0696081,9.3410181
"591",55.5164766567491,8.39419306123938
"592",55.3098281,10.7976604
"593",55.7000057,9.5333238
"594",55.4664892,8.4520751
"595",55.7000057,9.5333238
"596",55.62919895,8.27724366548115
"597",55.4345186638384,10.3609925629117
"598",55.4643476,8.5857229
"599",55.097087,10.2428246
"600",55.4664892,8.4520751
"601",55.7000057,9.5333238
"602",55.305281,10.4711821
"603",55.7049966,8.75281282212769
"604",55.4643476,8.5857229
"605",55.3811975115752,10.4014134296584
"606",55.3098281,10.7976604
"607",55.40483125,8.42501693939674
"608",55.4894999,9.47905
"609",55.565268,9.7562169
"610",55.6176702,8.4811757
"611",55.2372666,10.5306965685255
"612",55.13513295,8.51382897014808
"613",55.4894999,9.47905
"614",55.7000057,9.5333238
"615",55.40483125,8.42501693939674
"616",55.4894999,9.47905
"617",55.5059786,8.9151177
"618",54.9395925,8.8603092215205
"619",55.7000057,9.5333238
"620",55.3997225,10.3852104
"621",55.3997225,10.3852104
"622",55.0446228,9.4209667
"623",55.7529724,9.4210553
"624",55.3585211350249,10.3366773834748
"625",54.9089186,9.7897999
"626",55.4664892,8.4520751
"627",54.9089186,9.7897999
"628",55.4734235,8.7999523
"629",55.3811975115752,10.4014134296584
"630",55.4345186638384,10.3609925629117
"631",55.2500715,9.4997871
"632",55.8058276,8.6181307
"633",55.3098281,10.7976604
"634",54.8896647,10.411167
"635",55.5169946709445,8.45872276096533
"636",55.3763248,10.0510648
"637",55.3726936833887,10.4601593565073
"638",55.3997225,10.3852104
"639",55.4894999,9.47905
"640",55.2547103,10.2322458
"641",55.565268,9.7562169
"642",54.9377498,10.7167568
"643",55.6176702,8.4811757
"644",54.9140178,9.5866302
"645",55.7000057,9.5333238
"646",55.6176702,8.4811757
"647",55.4532771,10.6547783
"648",55.4664892,8.4520751
"649",55.4532771,10.6547783
"650",54.9377498,10.7167568
"651",55.4664892,8.4520751
"652",55.3952353207498,10.3286918653996
"653",54.8558332,10.5174056
"654",55.0722894307755,10.4592899208282
"655",55.2351317,10.481895
"656",55.265798,9.9002174
"657",55.3098281,10.7976604
"658",54.9331205,9.2427286
"659",55.2500715,9.4997871
"660",54.9377498,10.7167568
"661",55.40483125,8.42501693939674
"662",55.0632573,10.6068652
"663",55.3997225,10.3852104
"664",55.40483125,8.42501693939674
"665",55.3098281,10.7976604
"666",55.4664892,8.4520751
"667",55.4664892,8.4520751
"668",55.3997225,10.3852104
"669",54.8558332,10.5174056
"670",55.4894999,9.47905
"671",55.7570833,8.9277576
"672",55.2463562,9.3049694211847
"673",54.8558332,10.5174056
"674",55.4894999,9.47905
"675",55.7000057,9.5333238
"676",55.5640146,10.092085
"677",55.2869915,9.0463292
"678",55.4894999,9.47905
"679",54.9395925,8.8603092215205
"680",55.7000057,9.5333238
"681",55.7309428,9.1159357
"682",55.3284036,8.7647838
"683",54.8896647,10.411167
"684",55.8058276,8.6181307
"685",55.6409641,9.6492103
"686",55.4894999,9.47905
"687",55.48174215,9.01227356115442
"688",55.565268,9.7562169
"689",54.9089186,9.7897999
"690",55.4894999,9.47905
"691",55.0632573,10.6068652
"692",55.6145259,9.30860904399816
"693",55.4894999,9.47905
"694",55.3997225,10.3852104
"695",55.555888,8.1347402
